transaction_id,appointment_id,subtotal,discount,tax,tip,total,payment_method,estimated_service_cost
7599,8326,45.0,0,3.72,7.25,55.97,Debit Card,8.5
7600,8327,68.0,0,5.62,16.8,90.42,Debit Card,13.5
7601,8328,55.0,0,4.55,18.89,78.44,Credit Card,10.0
7602,8329,113.0,0,9.34,17.12,139.46,Debit Card,23.0
7603,8330,77.0,0,6.36,21.15,104.51,Debit Card,16.0
7604,8331,55.0,5,4.13,7.72,61.85,Credit Card,11.0
7605,8332,48.0,5,3.55,3.78,50.33,Credit Card,10.0
7606,8333,45.0,5,3.31,4.4,47.71,Credit Card,8.5
7607,8334,55.0,5,4.13,8.91,63.04,Debit Card,11.0
7608,8335,57.0,0,4.71,12.44,74.15,Debit Card,10.5
7609,8336,93.0,0,7.69,12.13,112.82,Credit Card,18.0
7610,8337,65.0,0,5.37,12.73,83.1,Credit Card,14.0
7611,8338,40.0,0,3.31,2.26,45.57,Credit Card,7.5
7612,8339,65.0,0,5.37,12.24,82.61,Cash,14.0
7613,8341,48.0,0,3.97,5.42,57.39,Debit Card,10.0
7614,8342,45.0,0,3.72,14.35,63.07,Cash,8.5
7615,8343,75.0,0,6.2,18.55,99.75,Credit Card,15.5
7616,8344,48.0,0,3.97,9.06,61.03,Credit Card,10.0
7617,8345,45.0,10,2.89,8.42,46.31,Debit Card,8.5
7618,8346,48.0,0,3.97,5.69,57.66,Debit Card,10.0
7619,8347,70.0,0,5.79,7.48,83.27,Debit Card,14.0
7620,8348,55.0,0,4.55,10.67,70.22,Debit Card,11.0
7621,8349,38.0,0,3.14,0.45,41.59,Debit Card,7.5
7622,8350,55.0,0,4.55,6.74,66.29,Credit Card,11.0
7623,8351,45.0,0,3.72,3.06,51.78,Credit Card,8.5
7624,8352,43.0,5,3.14,2.67,43.81,Credit Card,8.5
7625,8353,65.0,0,5.37,17.41,87.78,Debit Card,14.0
7626,8354,60.0,5,4.55,17.04,76.59,Credit Card,11.5
7627,8355,70.0,10,4.96,8.53,73.49,Debit Card,14.0
7628,8356,48.0,0,3.97,10.99,62.96,Debit Card,10.0
7629,8357,120.0,0,9.92,20.87,150.79,Debit Card,24.0
7630,8358,58.0,0,4.79,7.37,70.16,Debit Card,12.0
7631,8360,72.0,5,5.54,16.06,88.6,Cash,15.0
7632,8361,45.0,5,3.31,6.38,49.69,Credit Card,8.5
7633,8362,45.0,0,3.72,7.04,55.76,Credit Card,8.5
7634,8363,50.0,0,4.13,8.53,62.66,Cash,9.5
7635,8364,45.0,0,3.72,7.95,56.67,Credit Card,8.5
7636,8366,45.0,0,3.72,6.8,55.52,Credit Card,8.5
7637,8367,38.0,0,3.14,9.15,50.29,Credit Card,7.5
7638,8368,45.0,0,3.72,3.66,52.38,Credit Card,8.5
7639,8369,45.0,0,3.72,9.27,57.99,Credit Card,8.5
7640,8370,48.0,5,3.55,9.14,55.69,Debit Card,10.0
7641,8372,45.0,0,3.72,7.01,55.73,Credit Card,8.5
7642,8373,45.0,0,3.72,11.65,60.37,Debit Card,8.5
7643,8374,45.0,0,3.72,6.25,54.97,Credit Card,8.5
7644,8375,58.0,0,4.79,12.9,75.69,Credit Card,12.0
7645,8376,38.0,0,3.14,3.91,45.05,Credit Card,7.5
7646,8377,22.0,0,1.82,5.88,29.7,Credit Card,4.0
7647,8378,58.0,10,3.97,2.22,54.19,Debit Card,12.0
7648,8379,72.0,0,5.95,15.05,93.0,Cash,15.0
7649,8380,58.0,10,3.97,7.13,59.1,Cash,12.0
7650,8381,58.0,0,4.79,12.42,75.21,Credit Card,11.5
7651,8382,45.0,0,3.72,9.16,57.88,Credit Card,8.5
7652,8383,45.0,0,3.72,0,48.72,Credit Card,8.5
7653,8384,38.0,0,3.14,8.95,50.09,Cash,7.5
7654,8385,73.0,0,6.03,11.21,90.24,Credit Card,15.0
7655,8386,48.0,0,3.97,9.34,61.31,Credit Card,10.0
7656,8387,55.0,0,4.55,16.53,76.08,Credit Card,11.0
7657,8388,60.0,5,4.55,11.16,70.71,Debit Card,11.5
7658,8389,100.0,0,8.27,20.41,128.68,Debit Card,19.5
7659,8390,55.0,5,4.13,9.27,63.4,Credit Card,11.0
7660,8391,28.0,0,2.31,4.36,34.67,Credit Card,5.5
7661,8392,72.0,0,5.95,10.82,88.77,Credit Card,15.0
7662,8393,38.0,0,3.14,13.23,54.37,Cash,7.5
7663,8394,75.0,5,5.79,9.34,85.13,Credit Card,15.5
7664,8395,45.0,10,2.89,8.92,46.81,Cash,8.5
7665,8396,45.0,0,3.72,13.49,62.21,Debit Card,8.5
7666,8397,58.0,0,4.79,10.65,73.44,Credit Card,11.5
7667,8398,28.0,0,2.31,7.31,37.62,Credit Card,5.5
7668,8399,55.0,0,4.55,10.93,70.48,Credit Card,11.0
7669,8400,38.0,0,3.14,8.31,49.45,Credit Card,7.5
7670,8401,65.0,0,5.37,14.41,84.78,Cash,14.0
7671,8402,58.0,0,4.79,4.16,66.95,Debit Card,12.0
7672,8403,48.0,0,3.97,7.9,59.87,Credit Card,10.0
7673,8404,55.0,0,4.55,7.32,66.87,Credit Card,10.0
7674,8405,48.0,0,3.97,12.32,64.29,Debit Card,10.0
7675,8406,85.0,0,7.03,16.13,108.16,Cash,16.0
7676,8407,45.0,10,2.89,5.02,42.91,Cash,8.5
7677,8409,55.0,0,4.55,2.79,62.34,Credit Card,11.0
7678,8410,72.0,0,5.95,13.22,91.17,Credit Card,15.0
7679,8411,60.0,0,4.96,16.54,81.5,Debit Card,11.5
7680,8412,58.0,0,4.79,3.34,66.13,Cash,11.5
7681,8413,72.0,10,5.12,10.18,77.3,Credit Card,15.0
7682,8414,57.0,0,4.71,6.25,67.96,Credit Card,10.5
7683,8415,22.0,0,1.82,3.94,27.76,Debit Card,4.0
7684,8416,72.0,0,5.95,12.32,90.27,Credit Card,15.0
7685,8417,38.0,0,3.14,2.81,43.95,Cash,7.5
7686,8418,45.0,5,3.31,3.88,47.19,Credit Card,8.5
7687,8419,45.0,5,3.31,8.05,51.36,Credit Card,8.5
7688,8420,58.0,0,4.79,8.87,71.66,Cash,12.0
7689,8421,72.0,10,5.12,5.45,72.57,Credit Card,15.0
7690,8422,53.0,0,4.38,7.88,65.26,Cash,10.5
7691,8423,55.0,0,4.55,13.45,73.0,Credit Card,10.0
7692,8424,28.0,0,2.31,6.69,37.0,Credit Card,5.5
7693,8425,38.0,0,3.14,5.98,47.12,Credit Card,7.5
7694,8426,55.0,0,4.55,7.15,66.7,Credit Card,11.0
7695,8428,55.0,10,3.72,1.73,50.45,Credit Card,11.0
7696,8429,55.0,0,4.55,15.09,74.64,Debit Card,11.0
7697,8430,45.0,0,3.72,2.46,51.18,Credit Card,8.5
7698,8431,55.0,10,3.72,7.18,55.9,Credit Card,11.0
7699,8432,48.0,0,3.97,15.99,67.96,Debit Card,10.0
7700,8433,45.0,0,3.72,11.95,60.67,Credit Card,8.5
7701,8434,83.0,0,6.86,17.0,106.86,Credit Card,16.0
7702,8435,38.0,0,3.14,8.76,49.9,Cash,7.5
7703,8436,48.0,0,3.97,3.08,55.05,Credit Card,10.0
7704,8437,65.0,10,4.55,7.55,67.1,Credit Card,14.0
7705,8438,60.0,0,4.96,18.28,83.24,Credit Card,12.0
7706,8439,55.0,5,4.13,16.65,70.78,Debit Card,11.0
7707,8440,72.0,0,5.95,9.02,86.97,Credit Card,15.0
7708,8441,38.0,0,3.14,4.42,45.56,Credit Card,7.5
7709,8442,45.0,10,2.89,5.85,43.74,Cash,8.5
7710,8443,65.0,5,4.96,14.07,79.03,Cash,14.0
7711,8444,45.0,0,3.72,13.17,61.89,Credit Card,8.5
7712,8445,55.0,10,3.72,5.55,54.27,Debit Card,10.0
7713,8446,67.0,0,5.54,9.66,82.2,Credit Card,13.0
7714,8447,55.0,10,3.72,0.74,49.46,Debit Card,10.0
7715,8448,65.0,0,5.37,12.71,83.08,Debit Card,14.0
7716,8449,48.0,5,3.55,8.43,54.98,Credit Card,10.0
7717,8450,82.0,0,6.78,6.43,95.21,Debit Card,16.5
7718,8451,38.0,0,3.14,8.03,49.17,Debit Card,7.5
7719,8452,22.0,0,1.82,3.78,27.6,Debit Card,4.0
7720,8455,48.0,0,3.97,5.11,57.08,Credit Card,10.0
7721,8456,55.0,5,4.13,17.06,71.19,Credit Card,11.0
7722,8458,58.0,10,3.97,7.92,59.89,Credit Card,12.0
7723,8459,67.0,0,5.54,13.91,86.45,Credit Card,13.0
7724,8461,60.0,0,4.96,8.08,73.04,Credit Card,12.0
7725,8462,48.0,0,3.97,5.97,57.94,Credit Card,9.0
7726,8463,65.0,0,5.37,9.99,80.36,Gift Card,14.0
7727,8464,60.0,0,4.96,10.03,74.99,Credit Card,11.5
7728,8465,38.0,0,3.14,3.34,44.48,Debit Card,7.5
7729,8466,22.0,0,1.82,12.12,35.94,Credit Card,4.0
7730,8467,28.0,0,2.31,2.28,32.59,Credit Card,5.5
7731,8468,65.0,0,5.37,18.61,88.98,Cash,14.0
7732,8469,45.0,0,3.72,9.17,57.89,Cash,8.5
7733,8470,65.0,0,5.37,14.88,85.25,Credit Card,14.0
7734,8471,83.0,0,6.86,14.95,104.81,Cash,16.0
7735,8472,48.0,0,3.97,7.09,59.06,Credit Card,10.0
7736,8473,60.0,0,4.96,11.28,76.24,Credit Card,12.0
7737,8474,53.0,0,4.38,9.99,67.37,Cash,10.5
7738,8475,55.0,0,4.55,8.42,67.97,Cash,10.0
7739,8476,55.0,0,4.55,7.62,67.17,Credit Card,11.0
7740,8477,37.0,0,3.06,17.47,57.53,Credit Card,7.0
7741,8478,58.0,0,4.79,11.82,74.61,Cash,11.5
7742,8479,70.0,10,4.96,11.94,76.9,Debit Card,14.0
7743,8481,58.0,0,4.79,7.83,70.62,Cash,11.5
7744,8482,48.0,5,3.55,6.34,52.89,Credit Card,10.0
7745,8483,108.0,0,8.93,25.92,142.85,Credit Card,22.5
7746,8484,55.0,0,4.55,11.61,71.16,Debit Card,11.0
7747,8485,38.0,0,3.14,8.02,49.16,Cash,7.5
7748,8487,38.0,0,3.14,3.56,44.7,Cash,7.5
7749,8488,58.0,10,3.97,8.73,60.7,Cash,12.0
7750,8489,45.0,10,2.89,7.62,45.51,Credit Card,8.5
7751,8490,55.0,10,3.72,4.21,52.93,Cash,10.0
7752,8491,38.0,0,3.14,3.45,44.59,Debit Card,7.5
7753,8492,38.0,0,3.14,8.46,49.6,Debit Card,7.5
7754,8493,60.0,0,4.96,12.74,77.7,Credit Card,11.5
7755,8494,53.0,5,3.97,8.37,60.34,Debit Card,10.5
7756,8495,45.0,0,3.72,15.91,64.63,Gift Card,8.5
7757,8496,55.0,10,3.72,12.51,61.23,Cash,10.0
7758,8497,65.0,0,5.37,12.84,83.21,Debit Card,14.0
7759,8498,67.0,0,5.54,9.9,82.44,Credit Card,13.0
7760,8499,55.0,0,4.55,11.2,70.75,Cash,11.0
7761,8500,55.0,0,4.55,9.81,69.36,Credit Card,11.0
7762,8501,55.0,0,4.55,9.83,69.38,Credit Card,11.0
7763,8502,38.0,0,3.14,9.18,50.32,Debit Card,7.5
7764,8503,45.0,10,2.89,0,37.89,Cash,8.5
7765,8505,60.0,0,4.96,10.92,75.88,Cash,11.5
7766,8506,28.0,0,2.31,8.99,39.3,Credit Card,5.5
7767,8507,55.0,5,4.13,4.31,58.44,Credit Card,11.0
7768,8508,58.0,10,3.97,9.54,61.51,Credit Card,11.5
7769,8509,45.0,0,3.72,13.34,62.06,Debit Card,8.5
7770,8510,45.0,0,3.72,11.94,60.66,Debit Card,8.5
7771,8511,38.0,0,3.14,12.07,53.21,Credit Card,7.5
7772,8512,50.0,5,3.72,12.18,60.9,Credit Card,9.5
7773,8513,72.0,0,5.95,10.45,88.4,Cash,15.0
7774,8514,38.0,0,3.14,0,41.14,Cash,7.5
7775,8515,63.0,0,5.21,15.98,84.19,Credit Card,13.0
7776,8516,45.0,10,2.89,1.54,39.43,Credit Card,8.5
7777,8517,65.0,0,5.37,9.18,79.55,Debit Card,14.0
7778,8518,45.0,5,3.31,12.48,55.79,Debit Card,8.5
7779,8519,22.0,0,1.82,6.93,30.75,Credit Card,4.0
7780,8520,45.0,0,3.72,6.86,55.58,Debit Card,8.5
7781,8521,45.0,0,3.72,9.28,58.0,Debit Card,8.5
7782,8522,70.0,0,5.79,15.49,91.28,Debit Card,14.0
7783,8523,80.0,10,5.79,14.94,90.73,Credit Card,17.0
7784,8524,28.0,0,2.31,9.02,39.33,Debit Card,5.5
7785,8525,57.0,0,4.71,6.1,67.81,Credit Card,10.5
7786,8526,50.0,0,4.13,5.59,59.72,Credit Card,9.5
7787,8527,48.0,0,3.97,7.33,59.3,Debit Card,9.0
7788,8528,55.0,10,3.72,9.55,58.27,Credit Card,10.0
7789,8529,65.0,0,5.37,10.0,80.37,Cash,14.0
7790,8530,45.0,0,3.72,0,48.72,Credit Card,8.5
7791,8531,57.0,5,4.3,9.37,65.67,Credit Card,10.5
7792,8532,45.0,0,3.72,1.98,50.7,Credit Card,8.5
7793,8533,38.0,0,3.14,12.82,53.96,Cash,7.5
7794,8535,55.0,0,4.55,9.14,68.69,Credit Card,10.0
7795,8536,38.0,0,3.14,8.71,49.85,Credit Card,7.5
7796,8537,38.0,0,3.14,3.98,45.12,Credit Card,7.5
7797,8538,86.0,0,7.11,16.35,109.46,Credit Card,17.5
7798,8539,45.0,0,3.72,8.79,57.51,Debit Card,8.5
7799,8541,50.0,5,3.72,14.52,63.24,Credit Card,9.5
7800,8542,55.0,0,4.55,17.04,76.59,Debit Card,11.0
7801,8543,28.0,0,2.31,1.99,32.3,Credit Card,5.5
7802,8544,60.0,0,4.96,14.96,79.92,Cash,11.5
7803,8545,38.0,0,3.14,6.48,47.62,Credit Card,7.5
7804,8546,65.0,0,5.37,19.7,90.07,Credit Card,14.0
7805,8547,50.0,0,4.13,6.25,60.38,Credit Card,9.5
7806,8548,48.0,0,3.97,10.53,62.5,Cash,9.0
7807,8549,66.0,5,5.04,11.15,77.19,Credit Card,13.0
7808,8550,55.0,0,4.55,9.6,69.15,Debit Card,10.0
7809,8551,48.0,5,3.55,9.84,56.39,Cash,9.0
7810,8552,28.0,0,2.31,4.18,34.49,Credit Card,5.5
7811,8553,55.0,0,4.55,12.68,72.23,Credit Card,10.0
7812,8554,65.0,0,5.37,7.91,78.28,Credit Card,12.5
7813,8555,38.0,0,3.14,10.31,51.45,Cash,7.5
7814,8557,28.0,0,2.31,8.45,38.76,Credit Card,5.5
7815,8558,86.0,0,7.11,19.27,112.38,Credit Card,17.5
7816,8559,38.0,0,3.14,5.81,46.95,Credit Card,7.5
7817,8560,48.0,0,3.97,12.68,64.65,Cash,10.0
7818,8561,45.0,5,3.31,9.82,53.13,Credit Card,8.5
7819,8562,50.0,5,3.72,2.01,50.73,Credit Card,9.5
7820,8563,55.0,5,4.13,12.79,66.92,Debit Card,11.0
7821,8564,28.0,0,2.31,0.29,30.6,Debit Card,5.5
7822,8565,45.0,10,2.89,6.26,44.15,Cash,8.5
7823,8566,63.0,0,5.21,10.68,78.89,Cash,13.0
7824,8568,38.0,0,3.14,11.81,52.95,Credit Card,7.0
7825,8569,80.0,10,5.79,7.92,83.71,Credit Card,17.0
7826,8570,45.0,0,3.72,2.99,51.71,Credit Card,8.5
7827,8572,38.0,0,3.14,7.67,48.81,Debit Card,7.5
7828,8573,55.0,0,4.55,9.81,69.36,Credit Card,11.0
7829,8574,38.0,0,3.14,10.37,51.51,Gift Card,7.5
7830,8575,28.0,0,2.31,5.58,35.89,Credit Card,5.5
7831,8576,120.0,0,9.92,25.15,155.07,Debit Card,24.0
7832,8577,45.0,0,3.72,4.84,53.56,Cash,8.5
7833,8578,57.0,0,4.71,10.4,72.11,Credit Card,10.5
7834,8579,32.0,0,2.64,8.0,42.64,Credit Card,5.5
7835,8580,55.0,0,4.55,2.07,61.62,Debit Card,11.0
7836,8581,55.0,0,4.55,7.38,66.93,Debit Card,11.0
7837,8582,32.0,0,2.64,3.8,38.44,Credit Card,5.5
7838,8583,65.0,10,4.55,5.92,65.47,Debit Card,14.0
7839,8584,38.0,0,3.14,5.7,46.84,Credit Card,7.5
7840,8585,55.0,0,4.55,7.92,67.47,Credit Card,11.0
7841,8586,65.0,0,5.37,10.64,81.01,Credit Card,14.0
7842,8587,38.0,0,3.14,0,41.14,Cash,7.5
7843,8588,55.0,0,4.55,15.52,75.07,Cash,11.0
7844,8589,38.0,0,3.14,6.58,47.72,Debit Card,7.5
7845,8590,45.0,0,3.72,0,48.72,Cash,8.5
7846,8591,83.0,0,6.86,18.31,108.17,Debit Card,16.0
7847,8593,22.0,0,1.82,0.88,24.7,Credit Card,4.0
7848,8594,55.0,10,3.72,1.17,49.89,Cash,10.0
7849,8595,63.0,0,5.21,10.7,78.91,Credit Card,13.0
7850,8596,45.0,0,3.72,10.45,59.17,Credit Card,8.5
7851,8597,53.0,5,3.97,3.97,55.94,Cash,10.5
7852,8599,58.0,0,4.79,7.9,70.69,Debit Card,12.0
7853,8600,65.0,0,5.37,10.59,80.96,Debit Card,14.0
7854,8601,75.0,0,6.2,14.78,95.98,Credit Card,15.5
7855,8602,38.0,0,3.14,13.04,54.18,Credit Card,7.5
7856,8603,80.0,0,6.61,7.41,94.02,Credit Card,17.0
7857,8604,70.0,10,4.96,9.32,74.28,Cash,14.0
7858,8606,57.0,0,4.71,10.67,72.38,Credit Card,10.5
7859,8607,72.0,0,5.95,7.39,85.34,Cash,15.0
7860,8608,58.0,0,4.79,15.62,78.41,Credit Card,12.0
7861,8609,45.0,0,3.72,6.86,55.58,Debit Card,8.5
7862,8610,48.0,5,3.55,0.7,47.25,Credit Card,10.0
7863,8611,110.0,10,8.27,16.15,124.42,Cash,21.0
7864,8612,38.0,0,3.14,0,41.14,Credit Card,7.5
7865,8613,55.0,0,4.55,12.51,72.06,Gift Card,11.0
7866,8614,55.0,5,4.13,10.85,64.98,Credit Card,11.0
7867,8615,45.0,5,3.31,6.65,49.96,Credit Card,8.5
7868,8616,58.0,10,3.97,7.71,59.68,Credit Card,12.0
7869,8617,45.0,0,3.72,7.6,56.32,Credit Card,8.5
7870,8618,66.0,0,5.45,13.69,85.14,Debit Card,13.0
7871,8619,63.0,10,4.38,13.28,70.66,Credit Card,13.0
7872,8620,82.0,0,6.78,18.27,107.05,Debit Card,16.5
7873,8622,48.0,10,3.14,6.18,47.32,Cash,10.0
7874,8623,65.0,0,5.37,4.45,74.82,Credit Card,14.0
7875,8624,45.0,0,3.72,8.31,57.03,Debit Card,8.5
7876,8625,55.0,0,4.55,13.03,72.58,Cash,10.0
7877,8626,43.0,10,2.73,9.99,45.72,Credit Card,8.5
7878,8627,127.0,0,10.5,15.3,152.8,Gift Card,26.0
7879,8628,48.0,0,3.97,11.21,63.18,Cash,10.0
7880,8629,65.0,0,5.37,11.8,82.17,Cash,14.0
7881,8630,73.0,0,6.03,6.8,85.83,Debit Card,15.0
7882,8632,38.0,0,3.14,7.37,48.51,Debit Card,7.5
7883,8633,68.0,0,5.62,10.4,84.02,Credit Card,13.5
7884,8634,55.0,10,3.72,18.43,67.15,Debit Card,10.0
7885,8635,65.0,0,5.37,13.13,83.5,Credit Card,14.0
7886,8636,43.0,10,2.73,9.01,44.74,Credit Card,8.5
7887,8637,58.0,0,4.79,8.66,71.45,Credit Card,12.0
7888,8638,28.0,0,2.31,6.94,37.25,Credit Card,5.5
7889,8639,38.0,0,3.14,1.03,42.17,Credit Card,7.5
7890,8640,72.0,10,5.12,14.17,81.29,Debit Card,15.0
7891,8641,58.0,10,3.97,12.51,64.48,Credit Card,11.5
7892,8642,50.0,0,4.13,14.37,68.5,Cash,9.5
7893,8643,38.0,0,3.14,3.94,45.08,Credit Card,7.5
7894,8644,58.0,0,4.79,9.29,72.08,Credit Card,11.5
7895,8645,77.0,0,6.36,15.74,99.1,Credit Card,16.0
7896,8646,55.0,0,4.55,12.02,71.57,Cash,10.0
7897,8647,84.0,10,6.12,12.56,92.68,Credit Card,17.0
7898,8648,45.0,5,3.31,14.74,58.05,Debit Card,8.5
7899,8649,45.0,0,3.72,10.0,58.72,Debit Card,8.5
7900,8650,72.0,0,5.95,10.84,88.79,Debit Card,15.0
7901,8651,53.0,5,3.97,12.5,64.47,Cash,10.5
7902,8652,48.0,5,3.55,7.79,54.34,Credit Card,10.0
7903,8653,28.0,0,2.31,0.09,30.4,Credit Card,5.5
7904,8654,45.0,10,2.89,6.26,44.15,Cash,8.5
7905,8655,48.0,0,3.97,10.04,62.01,Credit Card,10.0
7906,8656,45.0,0,3.72,6.01,54.73,Cash,8.5
7907,8657,110.0,0,9.09,17.48,136.57,Debit Card,22.5
7908,8658,45.0,0,3.72,2.42,51.14,Credit Card,8.5
7909,8660,38.0,0,3.14,8.29,49.43,Credit Card,7.5
7910,8661,45.0,0,3.72,9.96,58.68,Debit Card,8.5
7911,8662,55.0,0,4.55,12.2,71.75,Cash,11.0
7912,8663,65.0,0,5.37,16.89,87.26,Credit Card,14.0
7913,8664,72.0,0,5.95,16.18,94.13,Credit Card,15.0
7914,8665,60.0,5,4.55,13.35,72.9,Cash,11.5
7915,8666,95.0,0,7.85,6.35,109.2,Debit Card,18.5
7916,8667,38.0,0,3.14,6.31,47.45,Credit Card,7.5
7917,8668,48.0,0,3.97,9.45,61.42,Gift Card,10.0
7918,8669,58.0,10,3.97,8.27,60.24,Cash,12.0
7919,8670,55.0,0,4.55,8.01,67.56,Credit Card,10.0
7920,8671,48.0,0,3.97,13.89,65.86,Credit Card,10.0
7921,8672,60.0,0,4.96,6.54,71.5,Credit Card,12.0
7922,8673,70.0,5,5.37,8.45,78.82,Credit Card,14.0
7923,8674,70.0,10,4.96,2.53,67.49,Cash,14.0
7924,8675,38.0,0,3.14,9.15,50.29,Debit Card,7.5
7925,8676,53.0,0,4.38,12.4,69.78,Debit Card,10.5
7926,8677,60.0,0,4.96,7.04,72.0,Cash,11.5
7927,8678,45.0,0,3.72,10.6,59.32,Credit Card,8.5
7928,8679,45.0,0,3.72,7.45,56.17,Cash,8.5
7929,8680,48.0,0,3.97,9.69,61.66,Debit Card,9.0
7930,8682,38.0,0,3.14,9.55,50.69,Cash,7.5
7931,8683,57.0,0,4.71,11.19,72.9,Credit Card,10.5
7932,8684,28.0,0,2.31,9.33,39.64,Debit Card,5.5
7933,8685,38.0,0,3.14,2.7,43.84,Credit Card,7.5
7934,8686,60.0,0,4.96,10.48,75.44,Debit Card,11.5
7935,8687,93.0,0,7.69,10.9,111.59,Credit Card,18.5
7936,8688,72.0,0,5.95,21.52,99.47,Credit Card,15.0
7937,8691,45.0,0,3.72,1.42,50.14,Credit Card,8.5
7938,8692,58.0,0,4.79,10.07,72.86,Credit Card,12.0
7939,8693,45.0,10,2.89,6.62,44.51,Debit Card,8.5
7940,8694,65.0,0,5.37,10.31,80.68,Debit Card,14.0
7941,8696,55.0,0,4.55,4.77,64.32,Debit Card,10.0
7942,8697,65.0,0,5.37,9.84,80.21,Debit Card,14.0
7943,8698,28.0,0,2.31,2.38,32.69,Credit Card,5.5
7944,8699,55.0,0,4.55,10.77,70.32,Credit Card,11.0
7945,8700,63.0,0,5.21,11.15,79.36,Debit Card,13.0
7946,8701,72.0,0,5.95,4.9,82.85,Cash,15.0
7947,8702,72.0,0,5.95,15.29,93.24,Credit Card,15.0
7948,8703,48.0,0,3.97,7.82,59.79,Cash,10.0
7949,8705,72.0,0,5.95,7.71,85.66,Credit Card,15.0
7950,8706,45.0,5,3.31,6.58,49.89,Credit Card,8.5
7951,8707,72.0,0,5.95,3.25,81.2,Debit Card,15.0
7952,8709,82.0,0,6.78,20.72,109.5,Credit Card,16.5
7953,8710,48.0,0,3.97,10.12,62.09,Debit Card,10.0
7954,8711,58.0,0,4.79,8.75,71.54,Credit Card,12.0
7955,8713,45.0,0,3.72,7.04,55.76,Credit Card,8.5
7956,8715,98.0,0,8.1,9.5,115.6,Credit Card,19.0
7957,8716,72.0,10,5.12,14.8,81.92,Credit Card,15.0
7958,8718,67.0,0,5.54,15.03,87.57,Credit Card,13.0
7959,8719,58.0,0,4.79,16.13,78.92,Debit Card,11.5
7960,8720,53.0,0,4.38,3.97,61.35,Debit Card,10.5
7961,8722,60.0,0,4.96,11.97,76.93,Cash,11.5
7962,8723,45.0,0,3.72,3.43,52.15,Cash,8.5
7963,8724,55.0,0,4.55,5.38,64.93,Debit Card,11.0
7964,8725,87.0,10,6.36,17.91,101.27,Cash,18.0
7965,8726,45.0,0,3.72,14.74,63.46,Debit Card,8.5
7966,8727,22.0,0,1.82,5.22,29.04,Debit Card,4.0
7967,8728,48.0,0,3.97,3.42,55.39,Debit Card,10.0
7968,8729,45.0,0,3.72,10.57,59.29,Credit Card,8.5
7969,8730,72.0,0,5.95,14.03,91.98,Gift Card,15.0
7970,8731,65.0,0,5.37,9.26,79.63,Debit Card,14.0
7971,8732,60.0,0,4.96,11.83,76.79,Credit Card,11.5
7972,8733,70.0,10,4.96,14.41,79.37,Cash,14.0
7973,8734,75.0,0,6.2,8.78,89.98,Cash,15.5
7974,8735,48.0,0,3.97,12.82,64.79,Debit Card,10.0
7975,8736,58.0,10,3.97,7.31,59.28,Debit Card,12.0
7976,8737,80.0,10,5.79,16.57,92.36,Credit Card,17.0
7977,8738,45.0,5,3.31,3.34,46.65,Credit Card,8.5
7978,8739,38.0,0,3.14,1.3,42.44,Credit Card,7.5
7979,8740,55.0,0,4.55,7.54,67.09,Cash,11.0
7980,8741,82.0,0,6.78,16.58,105.36,Credit Card,16.5
7981,8743,72.0,0,5.95,11.92,89.87,Debit Card,15.0
7982,8744,45.0,5,3.31,9.45,52.76,Credit Card,8.5
7983,8745,58.0,5,4.38,8.62,66.0,Credit Card,12.0
7984,8746,58.0,0,4.79,5.53,68.32,Credit Card,12.0
7985,8747,45.0,10,2.89,8.88,46.77,Credit Card,8.5
7986,8748,45.0,0,3.72,7.34,56.06,Cash,8.5
7987,8749,55.0,0,4.55,10.85,70.4,Credit Card,10.0
7988,8750,65.0,5,4.96,16.24,81.2,Credit Card,14.0
7989,8751,45.0,0,3.72,12.55,61.27,Cash,8.5
7990,8752,55.0,0,4.55,8.67,68.22,Gift Card,11.0
7991,8753,93.0,0,7.69,10.02,110.71,Cash,19.5
7992,8754,65.0,0,5.37,10.1,80.47,Credit Card,12.5
7993,8755,45.0,5,3.31,0.66,43.97,Cash,8.5
7994,8756,65.0,0,5.37,11.68,82.05,Cash,14.0
7995,8757,75.0,0,6.2,17.77,98.97,Debit Card,15.5
7996,8758,38.0,0,3.14,0.76,41.9,Debit Card,7.5
7997,8761,28.0,0,2.31,2.14,32.45,Credit Card,5.5
7998,8762,58.0,0,4.79,10.42,73.21,Debit Card,12.0
7999,8763,55.0,0,4.55,11.19,70.74,Debit Card,11.0
8000,8764,58.0,0,4.79,10.47,73.26,Debit Card,12.0
8001,8765,55.0,5,4.13,11.51,65.64,Cash,11.0
8002,8766,72.0,0,5.95,18.46,96.41,Debit Card,15.0
8003,8767,77.0,0,6.36,15.13,98.49,Credit Card,16.0
8004,8768,55.0,5,4.13,6.21,60.34,Credit Card,11.0
8005,8769,55.0,0,4.55,15.46,75.01,Debit Card,11.0
8006,8770,37.0,0,3.06,8.78,48.84,Debit Card,7.0
8007,8771,65.0,5,4.96,13.84,78.8,Credit Card,12.5
8008,8772,55.0,5,4.13,8.9,63.03,Cash,10.0
8009,8773,28.0,0,2.31,5.52,35.83,Gift Card,5.5
8010,8775,67.0,10,4.71,8.04,69.75,Credit Card,13.0
8011,8776,38.0,0,3.14,6.18,47.32,Credit Card,7.5
8012,8777,57.0,0,4.71,9.68,71.39,Credit Card,10.5
8013,8778,50.0,0,4.13,10.65,64.78,Debit Card,9.5
